OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
2061,2,1554.589099,188.130096,195.751175,7.621078,191.940636,3.810539,383.881271
2062,1,777.294549,0,0,0,0,0,0
2063,2,1554.589099,288.434937,293.962494,5.527557,291.198715,2.763779,582.39743
2064,1,777.294549,336.801422,336.801422,0,336.801422,0,336.801422
2065,1,777.294549,294.443939,294.443939,0,294.443939,0,294.443939
2066,2,1554.589099,154.440033,165.96376,11.523727,160.201897,5.761864,320.403793
2067,2,1554.589099,1.636576,354.289398,352.652822,177.962987,176.326411,355.925974
2068,2,1554.589099,281.309937,306.869904,25.559967,294.08992,12.779984,588.17984
2069,2,1554.589099,195.524109,196.782639,1.25853,196.153374,0.629265,392.306747
2070,2,1554.589099,33.690067,84.805573,51.115505,59.24782,25.557753,118.49564
2071,1,777.294549,85.601295,85.601295,0,85.601295,0,85.601295
2072,1,777.294549,75.256439,75.256439,0,75.256439,0,75.256439
2073,2,1554.589099,268.451843,287.241455,18.789612,277.846649,9.394806,555.693298
2074,1,777.294549,256.607513,256.607513,0,256.607513,0,256.607513
2075,1,777.294549,-1,-1,0,-1,0,-1
2076,2,1554.589099,42.273689,53.365887,11.092197,47.819788,5.546099,95.639576
2077,1,777.294549,284.036255,284.036255,0,284.036255,0,284.036255
2078,1,777.294549,218.659805,218.659805,0,218.659805,0,218.659805
2079,1,777.294549,143.130096,143.130096,0,143.130096,0,143.130096
2080,2,1554.589099,126.764381,141.952957,15.188576,134.358669,7.594288,268.717339
2081,1,777.294549,333.434937,333.434937,0,333.434937,0,333.434937
2082,2,1554.589099,33.690067,348.690063,314.999996,191.190065,157.499998,382.380131
2083,2,1554.589099,206.565048,270,63.434952,238.282524,31.717476,476.565048
2084,1,777.294549,239.03624,239.03624,0,239.03624,0,239.03624
2085,1,777.294549,168.690063,168.690063,0,168.690063,0,168.690063
2086,2,1554.589099,11.309932,356.009094,344.699162,183.659513,172.349581,367.319026
2087,2,1554.589099,83.659805,90,6.340195,86.829903,3.170097,173.659805
2088,1,777.294549,159.227753,159.227753,0,159.227753,0,159.227753
2089,2,1554.589099,270,293.749481,23.749481,281.874741,11.874741,563.749481
2090,2,1554.589099,27.645975,356.987213,329.341238,192.316594,164.670619,384.633188
2091,2,1554.589099,326.309937,347.005371,20.695435,336.657654,10.347717,673.315308
2092,1,777.294549,0,0,0,0,0,0
2093,2,1554.589099,334.653809,338.860168,4.20636,336.756989,2.10318,673.513977
2094,1,777.294549,100.304848,100.304848,0,100.304848,0,100.304848
2095,2,1554.589099,353.796539,354.685455,0.888916,354.240997,0.444458,708.481995
2096,1,777.294549,188.130096,188.130096,0,188.130096,0,188.130096
2097,2,1554.589099,315,320.194427,5.194427,317.597214,2.597214,635.194427
2098,2,1554.589099,296.565063,315,18.434937,305.782532,9.217468,611.565063
2099,2,1554.589099,6.340191,356.633545,350.293354,181.486868,175.146677,362.973736
2100,2,1554.589099,239.300278,244.440033,5.139755,241.870155,2.569878,483.740311
2101,1,777.294549,180,180,0,180,0,180
2102,1,777.294549,324.090271,324.090271,0,324.090271,0,324.090271
2103,1,777.294549,98.746162,98.746162,0,98.746162,0,98.746162
2104,2,1554.589099,129.64418,131.05481,1.410629,130.349495,0.705315,260.69899
2105,2,1554.589099,0,7.594643,7.594643,3.797321,3.797321,7.594643
2106,2,1554.589099,135,156.801407,21.801407,145.900703,10.900703,291.801407
2107,2,1554.589099,76.429565,96.709839,20.280273,86.569702,10.140137,173.139404
2108,2,1554.589099,120.96376,153.434952,32.471191,137.199356,16.235596,274.398712
2109,1,777.294549,8.130101,8.130101,0,8.130101,0,8.130101
2110,2,1554.589099,250.559967,255.650665,5.090698,253.105316,2.545349,506.210632
2111,2,1554.589099,37.874985,354.805573,316.930588,196.340279,158.465294,392.680557
2112,2,1554.589099,60.945396,81.869896,20.9245,71.407646,10.46225,142.815292
2113,1,777.294549,307.030396,307.030396,0,307.030396,0,307.030396
2114,2,1554.589099,184.537781,201.161255,16.623474,192.849518,8.311737,385.699036
2115,2,1554.589099,275.194427,315,39.805573,295.097214,19.902786,590.194427
2116,2,1554.589099,78.690071,90,11.309929,84.345036,5.654964,168.690071
2117,1,777.294549,57.264774,57.264774,0,57.264774,0,57.264774
2118,2,1554.589099,117.474434,124.380348,6.905914,120.927391,3.452957,241.854782
2119,1,777.294549,243.434952,243.434952,0,243.434952,0,243.434952
2120,2,1554.589099,71.565048,87.510445,15.945396,79.537746,7.972698,159.075493
2121,1,777.294549,315,315,0,315,0,315
2122,2,1554.589099,127.14669,131.185928,4.039238,129.166309,2.019619,258.332619
2123,2,1554.589099,290.224854,296.565063,6.34021,293.394958,3.170105,586.789917
2124,2,1554.589099,135,315,180,225,90,450
2125,2,1554.589099,210.96376,251.565048,40.601288,231.264404,20.300644,462.528809
2126,1,777.294549,230.35582,230.35582,0,230.35582,0,230.35582
2127,1,777.294549,55.619656,55.619656,0,55.619656,0,55.619656
2128,2,1554.589099,274.236389,293.198578,18.962189,283.717484,9.481094,567.434967
2129,2,1554.589099,92.642548,99.78241,7.139862,96.212479,3.569931,192.424957
2130,1,777.294549,42.510448,42.510448,0,42.510448,0,42.510448
2131,1,777.294549,49.085617,49.085617,0,49.085617,0,49.085617
2132,1,777.294549,218.290161,218.290161,0,218.290161,0,218.290161
2133,1,777.294549,45,45,0,45,0,45
2134,2,1554.589099,312.709381,317.04541,4.336029,314.877396,2.168015,629.754791
2135,1,777.294549,105.422165,105.422165,0,105.422165,0,105.422165
2136,2,1554.589099,84.093857,97.125015,13.031158,90.609436,6.515579,181.218872
2137,1,777.294549,74.219246,74.219246,0,74.219246,0,74.219246
2138,2,1554.589099,235.539185,236.560135,1.02095,236.04966,0.510475,472.099319
2139,1,777.294549,250.641006,250.641006,0,250.641006,0,250.641006
2140,1,777.294549,55.304848,55.304848,0,55.304848,0,55.304848
2141,1,777.294549,184.085617,184.085617,0,184.085617,0,184.085617
2142,1,777.294549,188.130096,188.130096,0,188.130096,0,188.130096
2143,1,777.294549,216.869904,216.869904,0,216.869904,0,216.869904
2144,1,777.294549,268.264282,268.264282,0,268.264282,0,268.264282
2145,2,1554.589099,135,225,90,180,45,360
2146,2,1554.589099,37.528439,45,7.471561,41.264219,3.735781,82.528439
2147,1,777.294549,76.32869,76.32869,0,76.32869,0,76.32869
2148,1,777.294549,298.300751,298.300751,0,298.300751,0,298.300751
2149,1,777.294549,343.300751,343.300751,0,343.300751,0,343.300751
2150,1,777.294549,210.96376,210.96376,0,210.96376,0,210.96376
2151,1,777.294549,86.987213,86.987213,0,86.987213,0,86.987213
2152,1,777.294549,213.366364,213.366364,0,213.366364,0,213.366364
2153,1,777.294549,342.897278,342.897278,0,342.897278,0,342.897278
2154,1,777.294549,68.198593,68.198593,0,68.198593,0,68.198593
2155,2,1554.589099,228.468231,241.990829,13.522598,235.22953,6.761299,470.459061
2156,2,1554.589099,152.525574,161.565048,9.039474,157.045311,4.519737,314.090622
2157,2,1554.589099,0,341.565063,341.565063,170.782532,170.782532,341.565063
2158,2,1554.589099,203.198593,208.300751,5.102158,205.749672,2.551079,411.499344
2159,2,1554.589099,204.443954,209.054611,4.610657,206.749283,2.305328,413.498566
2160,1,777.294549,15.524111,15.524111,0,15.524111,0,15.524111
2161,1,777.294549,243.434952,243.434952,0,243.434952,0,243.434952
2162,2,1554.589099,220.914383,251.565048,30.650665,236.239716,15.325333,472.479431
2163,1,777.294549,241.699249,241.699249,0,241.699249,0,241.699249
2164,2,1554.589099,264.610687,271.273041,6.662354,267.941864,3.331177,535.883728
2165,2,1554.589099,93.012787,98.841812,5.829025,95.927299,2.914513,191.854599
2166,2,1554.589099,159.443954,176.185928,16.741974,167.814941,8.370987,335.629883
2167,2,1554.589099,183.012787,208.886581,25.873795,195.949684,12.936897,391.899368
2168,2,1554.589099,233.74617,237.094757,3.348587,235.420464,1.674294,470.840927
2169,1,777.294549,349.992004,349.992004,0,349.992004,0,349.992004
2170,1,777.294549,41.009087,41.009087,0,41.009087,0,41.009087
2171,2,1554.589099,341.565063,353.659821,12.094757,347.612442,6.047379,695.224884
2172,1,777.294549,141.632523,141.632523,0,141.632523,0,141.632523
2173,2,1554.589099,30.529705,53.325649,22.795944,41.927677,11.397972,83.855354
2174,2,1554.589099,56.309933,61.50436,5.194427,58.907146,2.597214,117.814293
2175,2,1554.589099,202.380142,236.888657,34.508514,219.634399,17.254257,439.268799
2176,2,1554.589099,270,275.194427,5.194427,272.597214,2.597214,545.194427
2177,1,777.294549,241.260208,241.260208,0,241.260208,0,241.260208
2178,2,1554.589099,228.94519,231.842773,2.897583,230.393982,1.448792,460.787964
2179,2,1554.589099,49.184917,55.17551,5.990593,52.180214,2.995296,104.360428
2180,1,777.294549,259.508514,259.508514,0,259.508514,0,259.508514
2181,1,777.294549,8.130101,8.130101,0,8.130101,0,8.130101
2182,2,1554.589099,45,135,90,90,45,180
2183,2,1554.589099,336.801422,356.633545,19.832123,346.717484,9.916061,693.434967
2184,1,777.294549,74.744881,74.744881,0,74.744881,0,74.744881
2185,2,1554.589099,299.054596,302.471191,3.416595,300.762894,1.708298,601.525787
2186,1,777.294549,45,45,0,45,0,45
2187,1,777.294549,350.537689,350.537689,0,350.537689,0,350.537689
2188,2,1554.589099,63.758652,66.991127,3.232475,65.374889,1.616238,130.749779
2189,2,1554.589099,138.814072,156.037506,17.223434,147.425789,8.611717,294.851578
2190,2,1554.589099,108.434952,225,116.565048,166.717476,58.282524,333.434952
2191,2,1554.589099,30.963757,351.027374,320.063618,190.995565,160.031809,381.991131
2192,2,1554.589099,99.865807,100.784302,0.918495,100.325054,0.459248,200.650108
2193,1,777.294549,240.945404,240.945404,0,240.945404,0,240.945404
2194,2,1554.589099,333.434937,352.694244,19.259308,343.06459,9.629654,686.129181
2195,2,1554.589099,73.072487,90,16.927513,81.536243,8.463757,163.072487
2196,2,1554.589099,292.796509,298.855652,6.059143,295.82608,3.029572,591.652161
2197,2,1554.589099,116.565048,125.537682,8.972633,121.051365,4.486317,242.10273
2198,1,777.294549,274.707855,274.707855,0,274.707855,0,274.707855
2199,2,1554.589099,225,275.194427,50.194427,250.097214,25.097214,500.194427
2200,2,1554.589099,188.74617,190.49147,1.7453,189.61882,0.87265,379.23764
2201,1,777.294549,14.036242,14.036242,0,14.036242,0,14.036242
2202,2,1554.589099,-1,-1,0,-1,0,-2
2203,1,777.294549,128.290161,128.290161,0,128.290161,0,128.290161
2204,2,1554.589099,214.215698,229.398712,15.183014,221.807205,7.591507,443.61441
2205,2,1554.589099,14.036242,351.869904,337.833661,182.953073,168.916831,365.906146
2206,2,1554.589099,245.556046,263.659821,18.103775,254.607933,9.051888,509.215866
2207,2,1554.589099,239.349335,256.607513,17.258179,247.978424,8.629089,495.956848
2208,2,1554.589099,68.385223,77.905243,9.52002,73.145233,4.76001,146.290466
2209,2,1554.589099,33.690067,45,11.309933,39.345034,5.654966,78.690067
2210,1,777.294549,161.565048,161.565048,0,161.565048,0,161.565048
2211,1,777.294549,124.508522,124.508522,0,124.508522,0,124.508522
2212,1,777.294549,321.842773,321.842773,0,321.842773,0,321.842773
2213,1,777.294549,131.185928,131.185928,0,131.185928,0,131.185928
2214,1,777.294549,262.875,262.875,0,262.875,0,262.875
2215,1,777.294549,29.744881,29.744881,0,29.744881,0,29.744881
2216,2,1554.589099,19.798876,345.465546,325.66667,182.632211,162.833335,365.264421
2217,3,2331.883648,323.130096,348.690063,25.559967,332.094157,11.747675,996.282471
2218,2,1554.589099,11.309932,302.471191,291.16126,156.890562,145.58063,313.781123
2219,2,1554.589099,171.158188,182.290604,11.132416,176.724396,5.566208,353.448792
2220,2,1554.589099,6.483073,346.660736,340.177663,176.571904,170.088832,353.143809
2221,2,1554.589099,81.869896,99.462326,17.59243,90.666111,8.796215,181.332222
2222,1,777.294549,120.96376,120.96376,0,120.96376,0,120.96376
2223,3,2331.883648,146.309937,147.425949,1.116013,146.969116,0.477549,440.907349
2224,2,1554.589099,95.440331,102.994614,7.554283,99.217472,3.777142,198.434944
2225,2,1554.589099,194.03624,198.434952,4.398712,196.235596,2.199356,392.471191
2226,2,1554.589099,254.845932,266.49646,11.650528,260.671196,5.825264,521.342392
2227,2,1554.589099,33.690067,171.869904,138.179836,102.779985,69.089918,205.559971
2228,1,777.294549,273.814087,273.814087,0,273.814087,0,273.814087
2229,1,777.294549,99.462326,99.462326,0,99.462326,0,99.462326
2230,2,1554.589099,160.463348,172.874985,12.411636,166.669167,6.205818,333.338333
2231,2,1554.589099,276.340179,279.462311,3.122131,277.901245,1.561066,555.80249
2232,3,2331.883648,308.990997,327.528809,18.537811,318.177531,7.568926,954.532593
2233,1,777.294549,188.426971,188.426971,0,188.426971,0,188.426971
2234,1,777.294549,216.869904,216.869904,0,216.869904,0,216.869904
2235,2,1554.589099,133.363419,146.309937,12.946518,139.836678,6.473259,279.673355
2236,1,777.294549,38.418056,38.418056,0,38.418056,0,38.418056
2237,2,1554.589099,351.253845,358.264282,7.010437,354.759064,3.505219,709.518127
2238,2,1554.589099,56.309933,90,33.690067,73.154966,16.845034,146.309933
2239,1,777.294549,215.537674,215.537674,0,215.537674,0,215.537674
2240,1,777.294549,284.743561,284.743561,0,284.743561,0,284.743561
2241,2,1554.589099,45,225,180,135,90,270
2242,1,777.294549,315,315,0,315,0,315
2243,2,1554.589099,18.434948,32.005383,13.570435,25.220165,6.785217,50.440331
2244,1,777.294549,297.552795,297.552795,0,297.552795,0,297.552795
2245,2,1554.589099,307.234833,311.987213,4.75238,309.611023,2.37619,619.222046
2246,2,1554.589099,259.330231,261.384338,2.054108,260.357285,1.027054,520.714569
2247,2,1554.589099,13.570434,18.434948,4.864514,16.002691,2.432257,32.005382
2248,2,1554.589099,18.434948,116.565048,98.1301,67.499998,49.06505,134.999996
2249,2,1554.589099,270,280.30484,10.30484,275.15242,5.15242,550.30484
2250,2,1554.589099,281.309937,291.801422,10.491486,286.555679,5.245743,573.111359
2251,2,1554.589099,112.932098,118.393021,5.460922,115.66256,2.730461,231.325119
2252,1,777.294549,0,0,0,0,0,0
2253,1,777.294549,39.289406,39.289406,0,39.289406,0,39.289406
2254,2,1554.589099,0,78.690071,78.690071,39.345036,39.345036,78.690071
2255,1,777.294549,246.801407,246.801407,0,246.801407,0,246.801407
2256,2,1554.589099,204.863693,207.095551,2.231857,205.979622,1.115929,411.959244
2257,2,1554.589099,248.962494,260.537689,11.575195,254.750092,5.787598,509.500183
2258,2,1554.589099,40.914383,71.565048,30.650665,56.239716,15.325333,112.479431
2259,2,1554.589099,26.56505,270,243.43495,148.282525,121.717475,296.56505
2260,2,1554.589099,288.434937,295.346161,6.911224,291.890549,3.455612,583.781097
2261,1,777.294549,300.963745,300.963745,0,300.963745,0,300.963745
2262,1,777.294549,203.198593,203.198593,0,203.198593,0,203.198593
2263,1,777.294549,185.710587,185.710587,0,185.710587,0,185.710587
2264,1,777.294549,294.145538,294.145538,0,294.145538,0,294.145538
2265,1,777.294549,341.565063,341.565063,0,341.565063,0,341.565063
2266,2,1554.589099,97.305763,106.557068,9.251305,101.931416,4.625652,203.862831
2267,1,777.294549,265.502838,265.502838,0,265.502838,0,265.502838
2268,2,1554.589099,264.805573,281.309937,16.504364,273.057755,8.252182,546.115509
2269,2,1554.589099,0,315,315,157.5,157.5,315
2270,1,777.294549,191.309937,191.309937,0,191.309937,0,191.309937
2271,2,1554.589099,186.340195,194.03624,7.696045,190.188217,3.848022,380.376434
2272,2,1554.589099,202.166351,203.198593,1.032242,202.682472,0.516121,405.364944
2273,1,777.294549,35.537678,35.537678,0,35.537678,0,35.537678
2274,2,1554.589099,27.645975,33.99646,6.350485,30.821218,3.175242,61.642435
2275,2,1554.589099,90,206.565048,116.565048,148.282524,58.282524,296.565048
2276,1,777.294549,200.556046,200.556046,0,200.556046,0,200.556046
2277,2,1554.589099,252.407578,254.931519,2.523941,253.669548,1.261971,507.339096
2278,2,1554.589099,11.309932,18.434948,7.125016,14.87244,3.562508,29.74488
2279,1,777.294549,228.012787,228.012787,0,228.012787,0,228.012787
2280,1,777.294549,108.434952,108.434952,0,108.434952,0,108.434952
2281,2,1554.589099,210.96376,248.198593,37.234833,229.581177,18.617416,459.162354
2282,2,1554.589099,176.633545,183.012787,6.379242,179.823166,3.189621,359.646332
2283,2,1554.589099,4.899092,358.152374,353.253283,181.525733,176.626641,363.051466
2284,1,777.294549,351.869904,351.869904,0,351.869904,0,351.869904
2285,1,777.294549,329.036255,329.036255,0,329.036255,0,329.036255
2286,2,1554.589099,0,18.434948,18.434948,9.217474,9.217474,18.434948
2287,2,1554.589099,108.434952,129.289413,20.854462,118.862183,10.427231,237.724365
2288,2,1554.589099,135,171.869904,36.869904,153.434952,18.434952,306.869904
2289,1,777.294549,177.510452,177.510452,0,177.510452,0,177.510452
2290,1,777.294549,354.805573,354.805573,0,354.805573,0,354.805573
2291,1,777.294549,123.111343,123.111343,0,123.111343,0,123.111343
2292,2,1554.589099,135,167.735229,32.735229,151.367615,16.367615,302.735229
2293,2,1554.589099,296.565063,296.565063,0,296.565063,0,593.130127
2294,1,777.294549,0.725224,0.725224,0,0.725224,0,0.725224
2295,1,777.294549,153.434952,153.434952,0,153.434952,0,153.434952
2296,1,777.294549,315,315,0,315,0,315
2297,2,1554.589099,90,123.690071,33.690071,106.845036,16.845036,213.690071
2298,1,777.294549,329.995087,329.995087,0,329.995087,0,329.995087
2299,1,777.294549,36.027374,36.027374,0,36.027374,0,36.027374
2300,2,1554.589099,281.309937,318.814087,37.50415,300.062012,18.752075,600.124023
2301,2,1554.589099,277.431396,315,37.568604,296.215698,18.784302,592.431396
2302,2,1554.589099,215.537674,244.653824,29.11615,230.095749,14.558075,460.191498
2303,1,777.294549,71.565048,71.565048,0,71.565048,0,71.565048
2304,2,1554.589099,18.434948,135,116.565052,76.717474,58.282526,153.434948
2305,1,777.294549,142.59465,142.59465,0,142.59465,0,142.59465
2306,1,777.294549,276.340179,276.340179,0,276.340179,0,276.340179
2307,1,777.294549,206.565048,206.565048,0,206.565048,0,206.565048
2308,2,1554.589099,331.699249,333.434937,1.735687,332.567093,0.867844,665.134186
2309,3,2331.883648,18.434948,37.874985,19.440037,27.624994,7.971674,82.874983
2310,1,777.294549,232.853317,232.853317,0,232.853317,0,232.853317
2311,2,1554.589099,48.179829,61.699245,13.519417,54.939537,6.759708,109.879074
2312,2,1554.589099,302.005371,334.440033,32.434662,318.222702,16.217331,636.445404
2313,1,777.294549,53.1301,53.1301,0,53.1301,0,53.1301
2314,2,1554.589099,273.366455,277.125,3.758545,275.245728,1.879272,550.491455
2315,2,1554.589099,195.255127,205.346176,10.091049,200.300652,5.045525,400.601303
2316,1,777.294549,239.534454,239.534454,0,239.534454,0,239.534454
2317,2,1554.589099,68.198593,135,66.801407,101.599297,33.400703,203.198593
2318,1,777.294549,128.990997,128.990997,0,128.990997,0,128.990997
2319,2,1554.589099,153.434952,194.03624,40.601288,173.735596,20.300644,347.471191
2320,2,1554.589099,139.398712,156.250504,16.851791,147.824608,8.425896,295.649216
2321,2,1554.589099,126.119339,133.090851,6.971512,129.605095,3.485756,259.21019
2322,1,777.294549,180,180,0,180,0,180
2323,2,1554.589099,63.434948,135,71.565052,99.217474,35.782526,198.434948
2324,2,1554.589099,35.537678,299.054596,263.516918,167.296137,131.758459,334.592274
2325,2,1554.589099,171.869904,186.340195,14.470291,179.105049,7.235146,358.210098
2326,1,777.294549,218.659805,218.659805,0,218.659805,0,218.659805
2327,1,777.294549,334.653809,334.653809,0,334.653809,0,334.653809
2328,1,777.294549,251.565048,251.565048,0,251.565048,0,251.565048
2329,2,1554.589099,288.434937,326.76828,38.333344,307.601608,19.166672,615.203217
2330,2,1554.589099,270,303.690063,33.690063,286.845032,16.845032,573.690063
2331,1,777.294549,246.801407,246.801407,0,246.801407,0,246.801407
2332,2,1554.589099,23.629377,41.308613,17.679235,32.468995,8.839618,64.93799
2333,2,1554.589099,90,270,180,180,90,360
2334,1,777.294549,-1,-1,0,-1,0,-1
2335,2,1554.589099,281.309937,300.963745,19.653809,291.136841,9.826904,582.273682
2336,2,1554.589099,321.709839,334.440033,12.730194,328.074936,6.365097,656.149872
2337,2,1554.589099,234.462326,254.744888,20.282562,244.603607,10.141281,489.207214
2338,1,777.294549,155.556046,155.556046,0,155.556046,0,155.556046
2339,2,1554.589099,12.094756,39.507675,27.412919,25.801216,13.70646,51.602431
2340,2,1554.589099,341.565063,345.256439,3.691376,343.410751,1.845688,686.821503
2341,1,777.294549,234.462326,234.462326,0,234.462326,0,234.462326
2342,1,777.294549,168.231705,168.231705,0,168.231705,0,168.231705
2343,2,1554.589099,46.789909,57.804264,11.014355,52.297087,5.507177,104.594173
2344,1,777.294549,116.565048,116.565048,0,116.565048,0,116.565048
2345,1,777.294549,71.565048,71.565048,0,71.565048,0,71.565048
2346,2,1554.589099,22.166346,322.001251,299.834906,172.083798,149.917453,344.167597
2347,2,1554.589099,24.443954,40.710846,16.266891,32.5774,8.133446,65.1548
2348,1,777.294549,279.462311,279.462311,0,279.462311,0,279.462311
2349,1,777.294549,198.434952,198.434952,0,198.434952,0,198.434952
2350,2,1554.589099,196.927521,241.699249,44.771729,219.313385,22.385864,438.62677
2351,1,777.294549,276.340179,276.340179,0,276.340179,0,276.340179
2352,2,1554.589099,302.005371,309.559662,7.554291,305.782516,3.777145,611.565033
2353,2,1554.589099,273.366455,292.380127,19.013672,282.873291,9.506836,565.746582
2354,2,1554.589099,285.945404,298.300751,12.355347,292.123077,6.177673,584.246155
2355,1,777.294549,234.462326,234.462326,0,234.462326,0,234.462326
2356,1,777.294549,310.601288,310.601288,0,310.601288,0,310.601288
2357,1,777.294549,291.037506,291.037506,0,291.037506,0,291.037506
2358,2,1554.589099,84.805573,96.842773,12.037201,90.824173,6.0186,181.648346
2359,1,777.294549,188.130096,188.130096,0,188.130096,0,188.130096
2360,2,1554.589099,135,147.528809,12.528809,141.264404,6.264404,282.528809
2361,1,777.294549,213.541245,213.541245,0,213.541245,0,213.541245
2362,1,777.294549,161.565048,161.565048,0,161.565048,0,161.565048
2363,1,777.294549,123.111343,123.111343,0,123.111343,0,123.111343
2364,2,1554.589099,272.726318,276.340179,3.613861,274.533249,1.806931,549.066498
2365,2,1554.589099,18.434948,350.537689,332.102741,184.486319,166.051371,368.972637
2366,2,1554.589099,168.690063,180,11.309937,174.345032,5.654968,348.690063
2367,1,777.294549,210.068588,210.068588,0,210.068588,0,210.068588
2368,1,777.294549,261.158173,261.158173,0,261.158173,0,261.158173
2369,2,1554.589099,161.565048,194.03624,32.471191,177.800644,16.235596,355.601288
2370,2,1554.589099,153.434952,246.801407,93.366455,200.118179,46.683228,400.236359
2371,1,777.294549,344.054596,344.054596,0,344.054596,0,344.054596
2372,2,1554.589099,161.565048,194.03624,32.471191,177.800644,16.235596,355.601288
2373,2,1554.589099,120.96376,123.111343,2.147583,122.037552,1.073792,244.075104
2374,2,1554.589099,56.309933,78.690071,22.380138,67.500002,11.190069,135.000004
2375,2,1554.589099,102.994614,118.300758,15.306145,110.647686,7.653072,221.295372
2376,2,1554.589099,168.690063,208.300751,39.610687,188.495407,19.805344,376.990814
2377,2,1554.589099,135,139.398712,4.398712,137.199356,2.199356,274.398712
2378,2,1554.589099,243.434952,276.340179,32.905228,259.887566,16.452614,519.775131
2379,1,777.294549,135,135,0,135,0,135
2380,2,1554.589099,163.300751,178.602814,15.302063,170.951782,7.651031,341.903564
2381,1,777.294549,187.125015,187.125015,0,187.125015,0,187.125015
2382,2,1554.589099,47.290611,57.264774,9.974163,52.277693,4.987082,104.555386
2383,2,1554.589099,45,54.462322,9.462322,49.731161,4.731161,99.462322
2384,2,1554.589099,116.565048,120.96376,4.398712,118.764404,2.199356,237.528809
2385,2,1554.589099,208.686142,215.537674,6.851532,212.111908,3.425766,424.223816
2386,1,777.294549,165.96376,165.96376,0,165.96376,0,165.96376
2387,3,2331.883648,135,198.434952,63.434952,177.289968,29.903523,531.869904
2388,2,1554.589099,61.699245,81.869896,20.17065,71.784571,10.085325,143.569141
2389,2,1554.589099,323.130096,345.963745,22.833649,334.546921,11.416824,669.093842
2390,1,777.294549,203.198593,203.198593,0,203.198593,0,203.198593
2391,1,777.294549,358.919067,358.919067,0,358.919067,0,358.919067
2392,1,777.294549,270,270,0,270,0,270
2393,2,1554.589099,167.471191,178.363419,10.892227,172.917305,5.446114,345.83461
2394,1,777.294549,280.007965,280.007965,0,280.007965,0,280.007965
2395,2,1554.589099,19.440035,55.784298,36.344263,37.612166,18.172132,75.224333
2396,1,777.294549,225,225,0,225,0,225
2397,2,1554.589099,8.746161,22.380135,13.633973,15.563148,6.816987,31.126296
2398,2,1554.589099,213.055817,221.347778,8.291962,217.201797,4.145981,434.403595
2399,1,777.294549,106.699242,106.699242,0,106.699242,0,106.699242
2400,1,777.294549,297.349884,297.349884,0,297.349884,0,297.349884
2401,1,777.294549,119.054604,119.054604,0,119.054604,0,119.054604
2402,1,777.294549,210.96376,210.96376,0,210.96376,0,210.96376
2403,2,1554.589099,161.565048,184.398712,22.833664,172.98188,11.416832,345.96376
2404,2,1554.589099,296.565063,333.434937,36.869873,315,18.434937,630
2405,1,777.294549,139.398712,139.398712,0,139.398712,0,139.398712
2406,2,1554.589099,140.710587,225,84.289413,182.855293,42.144707,365.710587
2407,1,777.294549,352.874969,352.874969,0,352.874969,0,352.874969
2408,2,1554.589099,100.175514,107.650124,7.474609,103.912819,3.737305,207.825638
2409,2,1554.589099,153.886093,171.869904,17.98381,162.877998,8.991905,325.755997
2410,2,1554.589099,315,341.565063,26.565063,328.282532,13.282532,656.565063
2411,2,1554.589099,168.690063,203.198593,34.50853,185.944328,17.254265,371.888657
2412,2,1554.589099,130.601288,140.710587,10.109299,135.655937,5.054649,271.311874
2413,1,777.294549,161.565048,161.565048,0,161.565048,0,161.565048
2414,1,777.294549,66.801407,66.801407,0,66.801407,0,66.801407
2415,1,777.294549,341.565063,341.565063,0,341.565063,0,341.565063
2416,1,777.294549,180,180,0,180,0,180
2417,1,777.294549,149.03624,149.03624,0,149.03624,0,149.03624
2418,1,777.294549,285.255127,285.255127,0,285.255127,0,285.255127
2419,2,1554.589099,-1,198.434952,199.434952,98.717476,99.717476,197.434952
2420,2,1554.589099,223.781128,226.145767,2.364639,224.963448,1.18232,449.926895
2421,1,777.294549,153.434952,153.434952,0,153.434952,0,153.434952
2422,1,777.294549,87.878906,87.878906,0,87.878906,0,87.878906
2423,2,1554.589099,315,340.769318,25.769318,327.884659,12.884659,655.769318
2424,1,777.294549,229.398712,229.398712,0,229.398712,0,229.398712
2425,1,777.294549,130.763611,130.763611,0,130.763611,0,130.763611
2426,2,1554.589099,246.801407,280.713135,33.911728,263.757271,16.955864,527.514542
2427,1,777.294549,304.992004,304.992004,0,304.992004,0,304.992004
2428,2,1554.589099,198.434952,345.963745,147.528793,272.199348,73.764397,544.398697
2429,2,1554.589099,329.931427,335.772247,5.84082,332.851837,2.92041,665.703674
2430,2,1554.589099,161.565048,180,18.434952,170.782524,9.217476,341.565048
2431,2,1554.589099,142.125015,143.130096,1.005081,142.627556,0.502541,285.255112
2432,1,777.294549,184.398712,184.398712,0,184.398712,0,184.398712
2433,2,1554.589099,110.09523,115.906509,5.811279,113.00087,2.90564,226.00174
2434,1,777.294549,336.801422,336.801422,0,336.801422,0,336.801422
2435,2,1554.589099,126.869896,135,8.130104,130.934948,4.065052,261.869896
2436,2,1554.589099,135,171.869904,36.869904,153.434952,18.434952,306.869904
2437,1,777.294549,344.054596,344.054596,0,344.054596,0,344.054596
2438,1,777.294549,273.423859,273.423859,0,273.423859,0,273.423859
2439,2,1554.589099,300.963745,302.471191,1.507446,301.717468,0.753723,603.434937
