OBJECTID_1,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1565,1554.589099,1.497547,2.903841,1.406294,2.200694,0.703147,4.401387
1566,1554.589099,23.163158,25.002945,1.839787,24.083052,0.919893,48.166103
1567,1554.589099,1.851784,2.296425,0.444641,2.074104,0.22232,4.148208
1568,1554.589099,5.480814,7.368816,1.888002,6.424815,0.944001,12.84963
1569,1554.589099,34.922325,36.561981,1.639656,35.742153,0.819828,71.484306
1570,777.294549,17.269672,17.269672,0,17.269672,0,17.269672
1571,777.294549,12.977449,12.977449,0,12.977449,0,12.977449
1572,1554.589099,0.812289,3.10093,2.28864,1.95661,1.14432,3.913219
1573,777.294549,10.938088,10.938088,0,10.938088,0,10.938088
1574,777.294549,20.008127,20.008127,0,20.008127,0,20.008127
1575,1554.589099,3.628055,5.149428,1.521373,4.388741,0.760687,8.777483
1576,777.294549,3.628055,3.628055,0,3.628055,0,3.628055
1577,1554.589099,1.309637,3.245898,1.936261,2.277767,0.968131,4.555535
1578,777.294549,6.32913,6.32913,0,6.32913,0,6.32913
1579,777.294549,8.48821,8.48821,0,8.48821,0,8.48821
1580,1554.589099,4.929098,10.897791,5.968693,7.913445,2.984346,15.826889
1581,777.294549,5.52818,5.52818,0,5.52818,0,5.52818
1582,777.294549,5.893083,5.893083,0,5.893083,0,5.893083
1583,777.294549,12.001096,12.001096,0,12.001096,0,12.001096
1584,1554.589099,1.148674,2.296425,1.147751,1.722549,0.573875,3.445098
1585,1554.589099,1.089742,1.851784,0.762042,1.470763,0.381021,2.941526
1586,777.294549,1.452853,1.452853,0,1.452853,0,1.452853
1587,777.294549,6.907014,6.907014,0,6.907014,0,6.907014
1588,1554.589099,3.442335,5.656342,2.214007,4.549338,1.107004,9.098677
1589,1554.589099,1.815848,1.955623,0.139775,1.885735,0.069888,3.771471
1590,777.294549,5.969853,5.969853,0,5.969853,0,5.969853
1591,2331.883648,0.363286,1.815848,1.452561,0.847473,0.684744,2.54242
1592,777.294549,1.624252,1.624252,0,1.624252,0,1.624252
1593,777.294549,2.567137,2.567137,0,2.567137,0,2.567137
1594,1554.589099,5.83761,9.347756,3.510146,7.592683,1.755073,15.185367
1595,777.294549,6.726532,6.726532,0,6.726532,0,6.726532
1596,777.294549,8.600659,8.600659,0,8.600659,0,8.600659
1597,777.294549,3.10093,3.10093,0,3.10093,0,3.10093
1598,1554.589099,7.660593,10.461375,2.800783,9.060984,1.400391,18.121968
1599,777.294549,3.787345,3.787345,0,3.787345,0,3.787345
1600,1554.589099,12.155497,14.337764,2.182267,13.24663,1.091134,26.49326
1601,1554.589099,4.767317,8.412358,3.645041,6.589838,1.82252,13.179676
1602,1554.589099,4.642212,4.875779,0.233566,4.758996,0.116783,9.517991
1603,1554.589099,1.955623,3.286134,1.33051,2.620878,0.665255,5.241757
1604,1554.589099,5.034009,7.316062,2.282053,6.175036,1.141027,12.350071
1605,777.294549,1.955623,1.955623,0,1.955623,0,1.955623
1606,1554.589099,8.510825,11.669404,3.158579,10.090115,1.579289,20.180229
1607,1554.589099,12.24709,14.081301,1.83421,13.164196,0.917105,26.328391
1608,777.294549,0.513758,0.513758,0,0.513758,0,0.513758
1609,777.294549,8.235095,8.235095,0,8.235095,0,8.235095
1610,1554.589099,12.982194,15.23116,2.248966,14.106677,1.124483,28.213354
1611,1554.589099,0.513758,0.513758,0,0.513758,0,1.027515
1612,777.294549,6.471094,6.471094,0,6.471094,0,6.471094
1613,1554.589099,6.726532,7.236179,0.509648,6.981355,0.254824,13.962711
1614,1554.589099,2.208719,4.054935,1.846216,3.131827,0.923108,6.263654
1615,777.294549,2.99305,2.99305,0,2.99305,0,2.99305
1616,1554.589099,10.278676,14.584819,4.306143,12.431747,2.153071,24.863495
1617,777.294549,2.296425,2.296425,0,2.296425,0,2.296425
1618,1554.589099,2.903841,3.646101,0.742261,3.274971,0.37113,6.549942
1619,777.294549,2.054204,2.054204,0,2.054204,0,2.054204
1620,1554.589099,5.445013,8.777403,3.33239,7.111208,1.666195,14.222415
1621,1554.589099,7.447215,9.007335,1.56012,8.227275,0.78006,16.45455
1622,777.294549,12.307727,12.307727,0,12.307727,0,12.307727
1623,1554.589099,3.286134,3.345572,0.059438,3.315853,0.029719,6.631705
1624,1554.589099,8.718911,10.223173,1.504262,9.471042,0.752131,18.942084
1625,1554.589099,10.229357,11.260325,1.030969,10.744841,0.515484,21.489682
1626,777.294549,12.996416,12.996416,0,12.996416,0,12.996416
1627,777.294549,20.290306,20.290306,0,20.290306,0,20.290306
1628,777.294549,6.859996,6.859996,0,6.859996,0,6.859996
1629,1554.589099,10.297105,11.839178,1.542073,11.068141,0.771037,22.136283
1630,1554.589099,2.835079,4.366134,1.531055,3.600606,0.765527,7.201212
1631,777.294549,10.278676,10.278676,0,10.278676,0,10.278676
1632,777.294549,12.211562,12.211562,0,12.211562,0,12.211562
1633,777.294549,1.309637,1.309637,0,1.309637,0,1.309637
1634,777.294549,7.793946,7.793946,0,7.793946,0,7.793946
1635,777.294549,1.148674,1.148674,0,1.148674,0,1.148674
1636,777.294549,6.953701,6.953701,0,6.953701,0,6.953701
1637,777.294549,3.245898,3.245898,0,3.245898,0,3.245898
1638,1554.589099,3.10093,3.245898,0.144968,3.173414,0.072484,6.346828
1639,777.294549,29.117878,29.117878,0,29.117878,0,29.117878
1640,1554.589099,13.36932,13.832517,0.463197,13.600918,0.231598,27.201837
1641,777.294549,9.60288,9.60288,0,9.60288,0,9.60288
1642,777.294549,2.567137,2.567137,0,2.567137,0,2.567137
1643,1554.589099,13.497052,14.205933,0.70888,13.851492,0.35444,27.702985
1644,1554.589099,1.089742,2.617907,1.528165,1.853824,0.764082,3.707649
1645,777.294549,2.99305,2.99305,0,2.99305,0,2.99305
1646,777.294549,2.617907,2.617907,0,2.617907,0,2.617907
1647,777.294549,0.363286,0.363286,0,0.363286,0,0.363286
1648,777.294549,1.497547,1.497547,0,1.497547,0,1.497547
1649,1554.589099,23.087889,25.486528,2.39864,24.287209,1.19932,48.574417
1650,1554.589099,1.309637,2.567137,1.2575,1.938387,0.62875,3.876774
1651,1554.589099,6.440946,6.521021,0.080076,6.480983,0.040038,12.961967
1652,1554.589099,2.296425,4.054935,1.75851,3.17568,0.879255,6.35136
1653,777.294549,13.990242,13.990242,0,13.990242,0,13.990242
1654,777.294549,14.401046,14.401046,0,14.401046,0,14.401046
1656,1554.589099,2.764596,4.72599,1.961395,3.745293,0.980697,7.490586
1657,1554.589099,2.764596,3.856006,1.09141,3.310301,0.545705,6.620601
1658,1554.589099,8.900342,12.332893,3.432551,10.616618,1.716276,21.233235
1659,1554.589099,6.162749,6.82214,0.659391,6.492445,0.329695,12.98489
1660,777.294549,9.87663,9.87663,0,9.87663,0,9.87663
1661,777.294549,10.167342,10.167342,0,10.167342,0,10.167342
1662,1554.589099,5.656342,8.442785,2.786443,7.049564,1.393222,14.099127
1663,777.294549,2.9264,2.9264,0,2.9264,0,2.9264
1664,777.294549,6.82214,6.82214,0,6.82214,0,6.82214
1665,777.294549,6.755362,6.755362,0,6.755362,0,6.755362
1666,1554.589099,3.10093,4.006141,0.905211,3.553535,0.452605,7.10707
1667,1554.589099,6.649018,7.810448,1.16143,7.229733,0.580715,14.459466
1668,777.294549,2.324922,2.324922,0,2.324922,0,2.324922
1669,1554.589099,2.617907,6.183799,3.565893,4.400853,1.782946,8.801706
1670,777.294549,6.162749,6.162749,0,6.162749,0,6.162749
1671,1554.589099,11.142801,11.260325,0.117524,11.201563,0.058762,22.403127
1672,777.294549,5.348341,5.348341,0,5.348341,0,5.348341
1673,1554.589099,10.223173,11.605026,1.381853,10.9141,0.690927,21.828199
1674,1554.589099,7.916826,9.655667,1.738841,8.786247,0.869421,17.572494
1675,1554.589099,2.208719,4.134963,1.926244,3.171841,0.963122,6.343682
1676,1554.589099,5.187318,6.878843,1.691525,6.033081,0.845762,12.066162
1677,1554.589099,0.812289,2.324922,1.512632,1.568605,0.756316,3.137211
1678,1554.589099,1.540942,2.903841,1.362898,2.222391,0.681449,4.444783
1679,777.294549,8.71157,8.71157,0,8.71157,0,8.71157
1680,1554.589099,0,0.513758,0.513758,0.256879,0.256879,0.513758
1681,1554.589099,13.907257,22.329126,8.421869,18.118192,4.210935,36.236383
1682,1554.589099,2.764596,5.274648,2.510052,4.019622,1.255026,8.039243
1683,777.294549,1.955623,1.955623,0,1.955623,0,1.955623
1684,777.294549,8.109366,8.109366,0,8.109366,0,8.109366
1685,777.294549,15.391611,15.391611,0,15.391611,0,15.391611
1686,1554.589099,0.812289,1.497547,0.685257,1.154918,0.342629,2.309836
1687,1554.589099,8.419976,12.901263,4.481287,10.66062,2.240644,21.321239
1688,777.294549,1.540942,1.540942,0,1.540942,0,1.540942
1689,777.294549,4.835396,4.835396,0,4.835396,0,4.835396
1690,1554.589099,1.815848,2.208719,0.392872,2.012283,0.196436,4.024567
1691,777.294549,3.345572,3.345572,0,3.345572,0,3.345572
1692,777.294549,0.812289,0.812289,0,0.812289,0,0.812289
1693,777.294549,3.245898,3.245898,0,3.245898,0,3.245898
1694,1554.589099,2.617907,6.907014,4.289107,4.76246,2.144554,9.52492
1695,1554.589099,3.423203,5.384801,1.961598,4.404002,0.980799,8.808004
1696,777.294549,27.556562,27.556562,0,27.556562,0,27.556562
1697,1554.589099,1.309637,2.9264,1.616763,2.118018,0.808381,4.236037
1698,1554.589099,2.117369,3.122055,1.004686,2.619712,0.502343,5.239424
1699,1554.589099,1.309637,2.208719,0.899082,1.759178,0.449541,3.518356
1700,777.294549,5.991602,5.991602,0,5.991602,0,5.991602
1701,1554.589099,2.208719,2.54137,0.332651,2.375045,0.166325,4.750089
1702,777.294549,1.452853,1.452853,0,1.452853,0,1.452853
1703,1554.589099,14.24009,16.491222,2.251132,15.365656,1.125566,30.731313
1704,1554.589099,2.835079,2.9264,0.091321,2.880739,0.04566,5.761478
1705,1554.589099,1.497547,3.079659,1.582112,2.288603,0.791056,4.577205
1706,1554.589099,4.862356,6.471094,1.608738,5.666725,0.804369,11.33345
1707,777.294549,15.156116,15.156116,0,15.156116,0,15.156116
1708,777.294549,16.451818,16.451818,0,16.451818,0,16.451818
1709,777.294549,13.090781,13.090781,0,13.090781,0,13.090781
1710,777.294549,4.381105,4.381105,0,4.381105,0,4.381105
1711,1554.589099,1.851784,2.324922,0.473138,2.088353,0.236569,4.176705
1712,777.294549,6.755362,6.755362,0,6.755362,0,6.755362
1713,1554.589099,3.423203,5.07278,1.649577,4.247991,0.824788,8.495983
1714,777.294549,22.493816,22.493816,0,22.493816,0,22.493816
1715,1554.589099,13.528769,14.50997,0.981201,14.019369,0.490601,28.038738
1716,1554.589099,4.054935,5.937077,1.882142,4.996006,0.941071,9.992012
1717,1554.589099,3.787345,8.109366,4.322021,5.948356,2.161011,11.896712
1718,1554.589099,19.574585,19.833967,0.259382,19.704276,0.129691,39.408552
1719,1554.589099,1.815848,4.929098,3.11325,3.372473,1.556625,6.744946
1720,1554.589099,6.152196,6.521021,0.368825,6.336609,0.184413,12.673217
1721,777.294549,6.194297,6.194297,0,6.194297,0,6.194297
1722,777.294549,5.52818,5.52818,0,5.52818,0,5.52818
1723,777.294549,22.822746,22.822746,0,22.822746,0,22.822746
1724,777.294549,3.345572,3.345572,0,3.345572,0,3.345572
1725,1554.589099,15.254767,16.941479,1.686711,16.098123,0.843356,32.196246
1726,777.294549,9.007335,9.007335,0,9.007335,0,9.007335
1727,1554.589099,0.812289,1.089742,0.277453,0.951016,0.138726,1.902031
1728,777.294549,3.699707,3.699707,0,3.699707,0,3.699707
1729,777.294549,24.363667,24.363667,0,24.363667,0,24.363667
1730,1554.589099,5.046967,7.262909,2.215942,6.154938,1.107971,12.309875
1731,777.294549,2.324922,2.324922,0,2.324922,0,2.324922
1732,777.294549,0.363286,0.363286,0,0.363286,0,0.363286
1733,777.294549,3.345572,3.345572,0,3.345572,0,3.345572
1734,1554.589099,0.812289,1.452853,0.640564,1.132571,0.320282,2.265143
1735,777.294549,1.309637,1.309637,0,1.309637,0,1.309637
1736,777.294549,6.981558,6.981558,0,6.981558,0,6.981558
1737,1554.589099,1.309637,3.10093,1.791293,2.205283,0.895646,4.410567
1738,1554.589099,9.028571,9.469523,0.440952,9.249047,0.220476,18.498095
1739,1554.589099,9.007335,17.147518,8.140183,13.077426,4.070092,26.154853
1740,1554.589099,2.764596,3.923451,1.158855,3.344023,0.579428,6.688046
1741,777.294549,5.893083,5.893083,0,5.893083,0,5.893083
1742,1554.589099,11.052333,14.10288,3.050548,12.577607,1.525274,25.155213
1743,1554.589099,2.117369,2.567137,0.449768,2.342253,0.224884,4.684506
1744,777.294549,1.540942,1.540942,0,1.540942,0,1.540942
1745,1554.589099,2.617907,2.9264,0.308493,2.772153,0.154247,5.544306
1746,777.294549,7.119142,7.119142,0,7.119142,0,7.119142
1747,1554.589099,6.067091,13.832517,7.765426,9.949804,3.882713,19.899608
1748,777.294549,11.902148,11.902148,0,11.902148,0,11.902148
1749,777.294549,2.117369,2.117369,0,2.117369,0,2.117369
1750,777.294549,2.642924,2.642924,0,2.642924,0,2.642924
1751,777.294549,3.10093,3.10093,0,3.10093,0,3.10093
1752,777.294549,9.01442,9.01442,0,9.01442,0,9.01442
1753,777.294549,1.815848,1.815848,0,1.815848,0,1.815848
1754,1554.589099,1.027432,1.027432,0,1.027432,0,2.054865
1755,1554.589099,9.529782,12.934657,3.404875,11.23222,1.702437,22.464439
1756,1554.589099,1.624252,5.433025,3.808773,3.528639,1.904386,7.057277
1757,777.294549,16.223877,16.223877,0,16.223877,0,16.223877
1758,1554.589099,3.345572,3.345572,0,3.345572,0,6.691143
1759,1554.589099,20.663837,22.766846,2.103008,21.715342,1.051504,43.430683
1760,777.294549,9.740791,9.740791,0,9.740791,0,9.740791
1761,1554.589099,6.521021,8.450375,1.929353,7.485698,0.964677,14.971396
1762,1554.589099,1.148674,1.309637,0.160963,1.229155,0.080482,2.45831
1763,1554.589099,4.585495,6.194297,1.608802,5.389896,0.804401,10.779792
1764,1554.589099,4.712132,4.72599,0.013858,4.719061,0.006929,9.438123
1765,1554.589099,10.016806,12.109407,2.092602,11.063107,1.046301,22.126213
1766,1554.589099,2.117369,6.521021,4.403652,4.319195,2.201826,8.63839
1767,777.294549,1.815848,1.815848,0,1.815848,0,1.815848
1768,1554.589099,0.363286,2.324922,1.961635,1.344104,0.980818,2.688208
1769,1554.589099,22.45816,23.467411,1.009251,22.962786,0.504625,45.925571
1770,1554.589099,4.22897,4.835396,0.606426,4.532183,0.303213,9.064366
1771,1554.589099,7.018521,7.100957,0.082436,7.059739,0.041218,14.119479
1772,1554.589099,1.089742,1.624252,0.53451,1.356997,0.267255,2.713994
1773,1554.589099,2.117369,2.617907,0.500538,2.367638,0.250269,4.735276
1774,777.294549,7.727571,7.727571,0,7.727571,0,7.727571
1775,1554.589099,7.916826,16.04015,8.123323,11.978488,4.061662,23.956976
1776,1554.589099,18.361015,20.637077,2.276062,19.499046,1.138031,38.998093
1777,777.294549,15.254767,15.254767,0,15.254767,0,15.254767
1778,777.294549,14.180252,14.180252,0,14.180252,0,14.180252
1779,1554.589099,2.835079,7.447215,4.612136,5.141147,2.306068,10.282294
1780,777.294549,4.366134,4.366134,0,4.366134,0,4.366134
1781,1554.589099,1.624252,3.699707,2.075455,2.661979,1.037727,5.323959
1782,1554.589099,6.246511,7.989601,1.74309,7.118056,0.871545,14.236113
1783,1554.589099,3.345572,3.735012,0.38944,3.540292,0.19472,7.080583
1784,1554.589099,9.946984,14.609669,4.662684,12.278327,2.331342,24.556653
1785,777.294549,16.651228,16.651228,0,16.651228,0,16.651228
1786,1554.589099,22.196598,22.42004,0.223442,22.308319,0.111721,44.616638
1787,1554.589099,7.592995,9.368169,1.775174,8.480582,0.887587,16.961164
1788,777.294549,1.309637,1.309637,0,1.309637,0,1.309637
1789,777.294549,12.901263,12.901263,0,12.901263,0,12.901263
1790,1554.589099,3.646101,3.699707,0.053606,3.672904,0.026803,7.345808
1791,777.294549,0.363286,0.363286,0,0.363286,0,0.363286
1792,777.294549,5.433025,5.433025,0,5.433025,0,5.433025
1793,1554.589099,0,2.835079,2.835079,1.417539,1.417539,2.835079
1794,777.294549,4.410893,4.410893,0,4.410893,0,4.410893
1795,777.294549,2.99305,2.99305,0,2.99305,0,2.99305
1796,777.294549,23.460712,23.460712,0,23.460712,0,23.460712
1797,1554.589099,0.363286,2.9264,2.563113,1.644843,1.281557,3.289686
1798,1554.589099,3.079659,3.628055,0.548396,3.353857,0.274198,6.707713
1799,1554.589099,2.296425,3.923451,1.627026,3.109938,0.813513,6.219875
1800,1554.589099,7.916826,12.347966,4.43114,10.132396,2.21557,20.264792
1801,777.294549,3.591687,3.591687,0,3.591687,0,3.591687
1802,1554.589099,2.567137,2.903841,0.336703,2.735489,0.168352,5.470978
1803,1554.589099,7.916826,14.128726,6.2119,11.022776,3.10595,22.045552
1804,777.294549,14.980608,14.980608,0,14.980608,0,14.980608
1805,777.294549,7.752532,7.752532,0,7.752532,0,7.752532
1806,777.294549,5.433025,5.433025,0,5.433025,0,5.433025
1807,777.294549,4.767317,4.767317,0,4.767317,0,4.767317
1808,1554.589099,8.682141,9.449347,0.767205,9.065744,0.383603,18.131488
1809,1554.589099,10.290966,10.775908,0.484942,10.533437,0.242471,21.066875
1810,777.294549,12.591271,12.591271,0,12.591271,0,12.591271
1811,1554.589099,5.804065,7.100957,1.296892,6.452511,0.648446,12.905023
1812,777.294549,2.567137,2.567137,0,2.567137,0,2.567137
1813,777.294549,1.540942,1.540942,0,1.540942,0,1.540942
1814,777.294549,5.07278,5.07278,0,5.07278,0,5.07278
1815,1554.589099,4.642212,10.770066,6.127854,7.706139,3.063927,15.412279
1816,1554.589099,5.804065,7.719232,1.915167,6.761649,0.957583,13.523297
1817,777.294549,2.567137,2.567137,0,2.567137,0,2.567137
1818,777.294549,2.764596,2.764596,0,2.764596,0,2.764596
1819,777.294549,10.473432,10.473432,0,10.473432,0,10.473432
1820,1554.589099,11.137171,12.766692,1.629521,11.951931,0.814761,23.903863
1821,777.294549,24.98671,24.98671,0,24.98671,0,24.98671
1822,777.294549,12.150385,12.150385,0,12.150385,0,12.150385
1823,1554.589099,7.924947,11.204532,3.279585,9.564739,1.639792,19.129478
1824,1554.589099,12.93942,14.588964,1.649545,13.764192,0.824772,27.528384
1825,777.294549,3.628055,3.628055,0,3.628055,0,3.628055
1826,777.294549,1.309637,1.309637,0,1.309637,0,1.309637
1827,1554.589099,6.550789,9.035639,2.48485,7.793214,1.242425,15.586428
1828,1554.589099,2.99305,5.621686,2.628636,4.307368,1.314318,8.614736
1829,1554.589099,6.162749,6.94439,0.781641,6.55357,0.39082,13.107139
1830,1554.589099,4.72599,6.550789,1.824799,5.63839,0.912399,11.276779
1831,1554.589099,9.007335,10.229357,1.222022,9.618346,0.611011,19.236691
1832,777.294549,16.46616,16.46616,0,16.46616,0,16.46616
1833,777.294549,5.804065,5.804065,0,5.804065,0,5.804065
1834,777.294549,3.787345,3.787345,0,3.787345,0,3.787345
1835,1554.589099,0.513758,1.851784,1.338026,1.182771,0.669013,2.365541
1836,1554.589099,5.804065,6.440946,0.63688,6.122505,0.31844,12.245011
1837,777.294549,3.923451,3.923451,0,3.923451,0,3.923451
1838,777.294549,4.381105,4.381105,0,4.381105,0,4.381105
1839,1554.589099,13.207656,14.128726,0.92107,13.668191,0.460535,27.336382
1840,1554.589099,12.93942,15.592272,2.652852,14.265846,1.326426,28.531692
1841,1554.589099,0,0.812289,0.812289,0.406145,0.406145,0.812289
1842,777.294549,23.053556,23.053556,0,23.053556,0,23.053556
1843,1554.589099,8.109366,10.425115,2.315748,9.267241,1.157874,18.534481
1844,1554.589099,4.642212,6.22568,1.583467,5.433946,0.791734,10.867892
1845,1554.589099,5.433025,7.592995,2.15997,6.51301,1.079985,13.02602
1846,777.294549,5.433025,5.433025,0,5.433025,0,5.433025
1847,1554.589099,4.929098,6.024074,1.094976,5.476586,0.547488,10.953172
1848,777.294549,6.162749,6.162749,0,6.162749,0,6.162749
1849,1554.589099,22.569611,26.32305,3.753439,24.44633,1.876719,48.89266
1850,1554.589099,0.513758,1.851784,1.338026,1.182771,0.669013,2.365541
1851,1554.589099,4.366134,8.570826,4.204692,6.46848,2.102346,12.936959
1852,777.294549,5.991602,5.991602,0,5.991602,0,5.991602
1853,777.294549,2.054204,2.054204,0,2.054204,0,2.054204
1854,777.294549,4.381105,4.381105,0,4.381105,0,4.381105
1855,1554.589099,1.815848,2.117369,0.301521,1.966608,0.150761,3.933217
1856,1554.589099,5.848748,8.109366,2.260618,6.979057,1.130309,13.958115
1857,1554.589099,0,0,0,0,0,0
1858,777.294549,8.570826,8.570826,0,8.570826,0,8.570826
1859,1554.589099,3.735012,3.989742,0.25473,3.862377,0.127365,7.724753
1860,777.294549,3.989742,3.989742,0,3.989742,0,3.989742
1861,777.294549,1.497547,1.497547,0,1.497547,0,1.497547
1862,1554.589099,1.452853,3.573363,2.12051,2.513108,1.060255,5.026216
1863,1554.589099,4.054935,12.901263,8.846328,8.478099,4.423164,16.956198
1864,1554.589099,9.972435,10.129935,0.1575,10.051185,0.07875,20.10237
1865,777.294549,4.410893,4.410893,0,4.410893,0,4.410893
1866,777.294549,0.812289,0.812289,0,0.812289,0,0.812289
1867,1554.589099,3.345572,4.381105,1.035534,3.863338,0.517767,7.726677
1868,777.294549,7.412478,7.412478,0,7.412478,0,7.412478
1869,777.294549,1.851784,1.851784,0,1.851784,0,1.851784
1870,1554.589099,5.187318,5.539957,0.352639,5.363638,0.176319,10.727275
1871,777.294549,5.149428,5.149428,0,5.149428,0,5.149428
1872,1554.589099,3.573363,4.22897,0.655607,3.901166,0.327804,7.802333
1874,1554.589099,17.27305,18.676355,1.403305,17.974703,0.701653,35.949406
1875,1554.589099,8.227297,10.067255,1.839958,9.147276,0.919979,18.294552
1876,777.294549,3.699707,3.699707,0,3.699707,0,3.699707
1877,777.294549,12.398058,12.398058,0,12.398058,0,12.398058
1878,1554.589099,6.141624,8.682141,2.540517,7.411883,1.270258,14.823766
1879,1554.589099,0.513758,1.089742,0.575985,0.80175,0.287992,1.6035
1880,777.294549,10.775908,10.775908,0,10.775908,0,10.775908
1881,1554.589099,3.856006,4.425711,0.569705,4.140858,0.284852,8.281717
1882,777.294549,2.617907,2.617907,0,2.617907,0,2.617907
1883,777.294549,4.712132,4.712132,0,4.712132,0,4.712132
1884,1554.589099,1.851784,2.54137,0.689586,2.196577,0.344793,4.393154
1885,777.294549,0.812289,0.812289,0,0.812289,0,0.812289
1886,1554.589099,3.423203,4.929098,1.505895,4.176151,0.752948,8.352301
1887,777.294549,19.516964,19.516964,0,19.516964,0,19.516964
1888,777.294549,1.815848,1.815848,0,1.815848,0,1.815848
1889,777.294549,11.453244,11.453244,0,11.453244,0,11.453244
1890,777.294549,11.260325,11.260325,0,11.260325,0,11.260325
1891,777.294549,23.34416,23.34416,0,23.34416,0,23.34416
1892,1554.589099,3.245898,3.9067,0.660802,3.576299,0.330401,7.152598
1893,777.294549,34.047512,34.047512,0,34.047512,0,34.047512
1894,1554.589099,2.9264,3.735012,0.808612,3.330706,0.404306,6.661412
1895,1554.589099,1.815848,4.642212,2.826365,3.22903,1.413182,6.45806
1896,777.294549,6.94439,6.94439,0,6.94439,0,6.94439
1897,1554.589099,3.923451,5.433025,1.509574,4.678238,0.754787,9.356476
1898,1554.589099,2.9264,4.929098,2.002698,3.927749,1.001349,7.855498
1899,1554.589099,1.851784,2.764596,0.912812,2.30819,0.456406,4.616379
1900,1554.589099,1.815848,2.567137,0.75129,2.191492,0.375645,4.382985
1901,1554.589099,2.567137,3.591687,1.02455,3.079412,0.512275,6.158824
1902,1554.589099,6.162749,7.307232,1.144483,6.734991,0.572241,13.469981
1903,777.294549,15.156116,15.156116,0,15.156116,0,15.156116
1904,1554.589099,7.677395,10.216987,2.539592,8.947191,1.269796,17.894382
1905,1554.589099,2.054204,2.117369,0.063164,2.085787,0.031582,4.171573
1906,1554.589099,3.079659,4.366134,1.286475,3.722896,0.643238,7.445792
1907,1554.589099,2.117369,3.10093,0.983561,2.609149,0.49178,5.218299
1908,1554.589099,0.812289,6.194297,5.382008,3.503293,2.691004,7.006586
1909,777.294549,1.851784,1.851784,0,1.851784,0,1.851784
1910,1554.589099,17.417522,24.621183,7.203661,21.019353,3.60183,42.038706
1911,1554.589099,11.949132,13.203004,1.253872,12.576068,0.626936,25.152136
1912,777.294549,15.183816,15.183816,0,15.183816,0,15.183816
1913,1554.589099,1.851784,2.617907,0.766123,2.234845,0.383061,4.46969
1914,1554.589099,0.812289,1.148674,0.336384,0.980481,0.168192,1.960963
1915,1554.589099,1.955623,2.208719,0.253096,2.082171,0.126548,4.164342
1916,1554.589099,14.235826,14.576525,0.340699,14.406175,0.17035,28.81235
1917,777.294549,9.42237,9.42237,0,9.42237,0,9.42237
1918,1554.589099,0.363286,0.812289,0.449003,0.587788,0.224502,1.175576
1919,1554.589099,17.514114,18.749559,1.235445,18.131837,0.617723,36.263674
1920,777.294549,23.708883,23.708883,0,23.708883,0,23.708883
1921,777.294549,2.835079,2.835079,0,2.835079,0,2.835079
1922,777.294549,2.642924,2.642924,0,2.642924,0,2.642924
1923,1554.589099,13.424233,21.256365,7.832131,17.340299,3.916066,34.680598
1924,777.294549,3.856006,3.856006,0,3.856006,0,3.856006
1925,1554.589099,1.027432,1.452853,0.425421,1.240143,0.21271,2.480286
1926,1554.589099,8.419976,10.443262,2.023286,9.431619,1.011643,18.863238
1927,1554.589099,12.635386,14.928284,2.292898,13.781835,1.146449,27.563669
1928,1554.589099,29.141533,30.127962,0.986429,29.634748,0.493215,59.269495
1929,1554.589099,2.567137,3.122055,0.554918,2.844596,0.277459,5.689192
1930,1554.589099,5.224928,7.618418,2.39349,6.421673,1.196745,12.843346
1931,1554.589099,0.363286,1.148674,0.785387,0.75598,0.392694,1.51196
1932,1554.589099,2.054204,3.591687,1.537483,2.822946,0.768741,5.645891
1933,777.294549,3.245898,3.245898,0,3.245898,0,3.245898
1934,1554.589099,4.642212,6.32913,1.686918,5.485671,0.843459,10.971343
1935,777.294549,5.274648,5.274648,0,5.274648,0,5.274648
1936,1554.589099,2.117369,4.929098,2.811729,3.523234,1.405865,7.046467
1937,1554.589099,13.244807,14.774076,1.529268,14.009441,0.764634,28.018883
1938,1554.589099,4.929098,7.516186,2.587088,6.222642,1.293544,12.445284
1939,777.294549,4.35111,4.35111,0,4.35111,0,4.35111
1940,1554.589099,2.435563,2.567137,0.131574,2.50135,0.065787,5.0027
1941,1554.589099,1.851784,3.10093,1.249146,2.476357,0.624573,4.952713
1942,777.294549,14.737272,14.737272,0,14.737272,0,14.737272
1943,2331.883648,6.94439,8.570826,1.626436,7.651254,0.680812,22.953762
1944,1554.589099,8.548378,9.007335,0.458957,8.777856,0.229478,17.555713
1945,1554.589099,17.590248,19.485176,1.894928,18.537712,0.947464,37.075424
1946,1554.589099,2.617907,3.442335,0.824428,3.030121,0.412214,6.060241
1947,1554.589099,7.368816,7.810448,0.441631,7.589632,0.220816,15.179264
1948,1554.589099,2.208719,3.787345,1.578626,2.998032,0.789313,5.996064
1949,1554.589099,1.955623,2.117369,0.161746,2.036496,0.080873,4.072992
1950,777.294549,7.810448,7.810448,0,7.810448,0,7.810448
1951,1554.589099,6.41065,8.366499,1.955849,7.388575,0.977924,14.777149
1952,1554.589099,5.633262,7.018521,1.385259,6.325892,0.69263,12.651783
1953,777.294549,6.22568,6.22568,0,6.22568,0,6.22568
1955,1554.589099,1.452853,5.969853,4.517,3.711353,2.2585,7.422707
1956,777.294549,4.613942,4.613942,0,4.613942,0,4.613942
